8.9284076424934397e-02
8.9284076424934397e-02
8.9284076424934397e-02
8.9284076424934397e-02
8.9284076424934397e-02
8.9284076424934397e-02
8.9284076424934397e-02
8.9284076424934397e-02
-2.9585495006398077e-01
1.6301716951297909e-01
-8.1982432554952231e-02
5.4600822188816311e-01
-4.2284432961144008e-02
4.6743119776808084e-01
-4.5495020324594998e-01
-1.5657181742671309e-02
